id	created_at	text	is_retweet	retweet_created_at	retweet_count	user_id	user_name	user_screen_name	user_created_at	user_followers_count	user_statuses_count	user_location	user_desc
1056981884972994561	Mon Oct 29 18:51:33 +0000 2018	RT @SteveSchmidtSES: Trump has called the FREE PRESS “enemies of the people” AFTER the attempted BOMBING of CNN.  He is literally daring so…	1	Mon Oct 29 17:42:21 +0000 2018	14207	100615991	Kel R Bandy	KelR_Bandy	Wed Dec 30 22:48:20 +0000 2009	3574	3159	Indiana, USA	Progressive Patriot~I❤USA #FBR🌊#Resist🗣#Basta✊🏼#Metoo♀#ClimateChangeIsReal🌳#LGBTQ🌈#DACA💕#FamiliesBelongTogether💕#NeverAgain⚰#BLM🚶🏿‍♂️ 🚫#MuslimBan🧕🏼	
1056981884889112578	Mon Oct 29 18:51:33 +0000 2018	@Anti note if trump got off his fat ass and did something this never would have happened	0		0	1037048381791719425	konami is past the devil	O_Dev_Maybe	Tue Sep 04 18:42:56 +0000 2018	30	2461	magicant	muscle sunglasses| 12, cis but black, probably not funny, 120+ iq	
1056981884838862849	Mon Oct 29 18:51:33 +0000 2018	RT @TrashyTiffany: Fuck you Trump. #TransRightsAreHumanRights https://t.co/NGKZZYWCBH	1	Mon Oct 22 17:31:17 +0000 2018	13	172471935	Epiphanie Plut	epinini	Thu Jul 29 20:07:49 +0000 2010	157	5330	France	♀♀ . 18 . French .	
1056981884717146113	Mon Oct 29 18:51:33 +0000 2018	@atrupar Trump is under investigation and had to give millions back for defrauding people with his bogus University.	0		9	784604525688651777	Spooky Agent Utah	PonceDeNeon404	Sat Oct 08 04:01:11 +0000 2016	819	118212	United States	I'm familiar with the works of Pablo Naruda. #RiseUp #Welp	
1056981884624879616	Mon Oct 29 18:51:33 +0000 2018	RT @BoSnerdley: Coons says Trump, Congress have a duty to lower the temperature of political rhetoric https://t.co/Jo4532DmTb	1	Mon Oct 29 14:10:08 +0000 2018	6	829358447367950336	Bob O'Donnell	GATORPILOTBOB	Wed Feb 08 15:57:17 +0000 2017	117	5552	Atlanta, GA		
1056981884394078208	Mon Oct 29 18:51:33 +0000 2018	@SarahPalinUSA Watched you last night on Levin, wish you were working for trump in some capacity...loyalty so important	0		0	484157447	karen	kmshively	Sun Feb 05 20:00:49 +0000 2012	6	27			
1056981884138409987	Mon Oct 29 18:51:33 +0000 2018	RT @physicsgeek: ::looks at the BS hands up don't shoot narrative the media propagated::::looks at how Zimmerman was portrayed as a racist…	1	Mon Oct 29 14:22:46 +0000 2018	28	868637752853544961	Miguel Eduardo de León de la Cruz, Quisqueyano	xchixm	Sun May 28 01:19:13 +0000 2017	440	34561	Indiana, USA	Gender non-Newtonian fluid Hispanic immigrant. Vi/Vim. My tweets are not to be trusted; oppressed by the virtue of being on the right side of history.	
1056981883849003008	Mon Oct 29 18:51:33 +0000 2018	RT @TopRopeTravis: Holy false flag, Batman!Trump is sending 5,000 troops to the US/Mexican border instead of the 800 he initially ordered…	1	Mon Oct 29 16:07:45 +0000 2018	4089	826579507960221697	Nancy NY	NCMC1994	Tue Jan 31 23:54:46 +0000 2017	171	17310	New York, USA	If everyone had a Zen master cat like my Red (pictured), we’d have world peace. Just saying.	
1056981883807035394	Mon Oct 29 18:51:33 +0000 2018	Huckabee Sanders denied his responsibility a few moments ago,  blamed the media for the violence &amp; lied about trump… https://t.co/quRuTLDzta	0		0	774604045508022272	Anne McCullough	MccullougAnne	Sat Sep 10 13:42:50 +0000 2016	64	8409	Pennsylvania, USA		
1056981883748257794	Mon Oct 29 18:51:33 +0000 2018	RT @brianschatz: I believe Trump will attempt to hijack the news cycle tomorrow morning and we should make a conscious choice about whether…	1	Mon Oct 29 03:53:26 +0000 2018	7985	842009513448374273	Feduppussycat	Khough7	Wed Mar 15 13:48:06 +0000 2017	280	53620	Huntsville, TX	Bobo is a Maine Coon. Rescue cat adopted at 2 1/2 years old and from his seventh foster home. He is the center of everything in his Democrat forever home.	
1056981883731492866	Mon Oct 29 18:51:33 +0000 2018	RT @Randy18888: A vote for a Republicans is to enable a guy who wakes up every morning to ask: What’s good for me, and can I get away with…	1	Mon Oct 29 18:36:49 +0000 2018	26	818509336934748160	#FREEDOM	gmachrisc	Mon Jan 09 17:26:47 +0000 2017	5175	38840	Virginia, USA	Retired RN, Love family, nature, animals, esp.my dogs. Been a protester most of my life...Vietnam, Nixon, now Trump #RESISTANCE #BlueWave #IMPEACHTRUMP #FBR	
1056981883660132352	Mon Oct 29 18:51:33 +0000 2018	RT @anarezende1919: Today Brazil elected a far right president with extreme fringe views. Many people are tempted to dub him the “Brazilian…	1	Sun Oct 28 22:28:40 +0000 2018	6791	2500710422	la vie en rose🌹	pika_xiu	Sat May 17 05:50:02 +0000 2014	497	87649	🍑	Brenda 🌸 uwu | 2/14/16✨4/28/17                                                 ''secret gay care'' -seulgi	
1056981883555274753	Mon Oct 29 18:51:33 +0000 2018	RT @JuddLegum: BREAKING: A civil RICO suit has been brought against The Trump Organization, Donald Trump, Donald Trump Jr., Eric Trump and…	1	Mon Oct 29 15:52:32 +0000 2018	16471	131374292	E. Coop	Coop_n_az	Sat Apr 10 02:43:39 +0000 2010	99	3486			
1056981883530153984	Mon Oct 29 18:51:33 +0000 2018	“What’s your favoeite novel?”“‘Fear’. It’s about Donald Trump.” “Oh. That’s not a novel. That’s non-fiction. We w… https://t.co/4fhX5FlVqh	0		0	239380401	A M Ξ Ξ N A  🇶🇦	Aeystar	Mon Jan 17 13:55:12 +0000 2011	666	36476	Qatar	@carnegiemellon • @hbku	
1056981883211472901	Mon Oct 29 18:51:33 +0000 2018	RT @ProPublica: The suit is not the first to accuse Mr. Trump of fraud. https://t.co/RAnQdCMj47	1	Mon Oct 29 18:00:00 +0000 2018	137	889964119213867008	Jane Ebner	ebner_jane	Tue Jul 25 21:42:35 +0000 2017	291	126908			
1056981883047854081	Mon Oct 29 18:51:33 +0000 2018	RT @leahmcelrath: At least one U.S. diplomat in China has been found to suffer brain damage due to possible microwave attack similar to tho…	1	Mon Oct 29 13:37:54 +0000 2018	809	797205166718119936	Radio Free USA	ManchuriaTrump1	Fri Nov 11 22:31:37 +0000 2016	5133	114835		#TheResistance #NotMyPresident #Resist #NeverTrump #NeverTrumpistan	
1056981882703880192	Mon Oct 29 18:51:33 +0000 2018	RT @tomperriello: FWIW Soros pulled himself up by his bootstraps (unlike Trump) to earn billions (unlike Trump), then charitably donate 80%…	1	Sun Oct 28 14:07:38 +0000 2018	15180	354186662	Brian Croll	BC57MC66	Sat Aug 13 08:29:36 +0000 2011	209	18232	Lanark	Certainly older, hopefully wiser, definitely slower, unfortunately heavier, unquestionably happy with my life,	
1056981882699563008	Mon Oct 29 18:51:33 +0000 2018	RT @MalcolmNance: Enemies of the Constitution care not for protecting the citizens of this great nation. They care not for our Rights. They…	1	Mon Oct 29 14:22:56 +0000 2018	1990	750559063692414976	Sydney Kaster	sydneylkaster	Wed Jul 06 05:16:40 +0000 2016	1150	62476	Santa Cruz, CA	“I’m Jewish but nobody knows.” amateur photographer • feminist • oasis hs senior • cabrillo college sophomore • #IblockNazis • ★ • https://t.co/TuEMDkhScx	
1056981882603212800	Mon Oct 29 18:51:33 +0000 2018	RT @MollyJongFast: Not a lot of thinking or working during “executive time.” https://t.co/lp6L80vDD7 https://t.co/2c6HCpM3Tw	1	Mon Oct 29 18:45:34 +0000 2018	15	489857335	Edwar D. Brown	TruthFaustino	Sun Feb 12 00:00:26 +0000 2012	793	141984	Springfield, MA	Brown University Class of 2017, Literary Arts. Fiction Writer. Opinions are solely mine. Retweets aren't endorsements unless otherwise noted	
1056981882594824193	Mon Oct 29 18:51:33 +0000 2018	RT @InspiringU2: Trump's little army is formingand performing his dirty work. #VoteOutTrumpismNov6th https://t.co/rFcePNA08y	1	Wed Oct 24 00:54:58 +0000 2018	24	17717593	Kim Franklin-Magana	InspiringU2	Fri Nov 28 19:37:39 +0000 2008	41481	47745	Midwest, USA	T.R.U.T.H.#TheResistance,#NeverAgain,#Resist45365,#FBR,#UnitedWeStand,#BeARaindropMakeWaves!#BigBlueWave2018#Inspiration Visit: https://t.co/pxbE7Z3WV0	
1056981882401931265	Mon Oct 29 18:51:33 +0000 2018	RT @leahmcelrath: Aided by Ivana Trump’s father, Czech spies - who also had links with the Soviet KGB - gathered info on Trump and others…	1	Mon Oct 29 17:05:31 +0000 2018	623	569710491	Mello Fox	MelloFoxAD	Thu May 03 02:49:50 +0000 2012	271	4052		Twitter feed of Mello Gould, may contain NSFW, Little/Cub material, politics, et al.  You are warned.18+ followers only.	
1056981882296889344	Mon Oct 29 18:51:33 +0000 2018	RT @EricBoehlert: Trump WH. press. briefings. are. useless. stop. showing. up.	1	Mon Oct 29 18:39:09 +0000 2018	177	1653547458	bad indian girl	bad_indian_girl	Wed Aug 07 18:23:44 +0000 2013	2959	276596	SF BAY AREA, CA /NEW YORK CITY	*writer / lawyer/ animal lover/ proud liberal*tweets r mostly 2 #IMPEACH & #RESIST (by necessity if not choice) *also: cute animals & humans who appreciate them	
1056981881764356096	Mon Oct 29 18:51:33 +0000 2018	RT @PrisonPlanet: The same media that has been fanning the flames of hysteria over Trump not properly denouncing political violence for ove…	1	Mon Oct 29 18:18:08 +0000 2018	2482	347946083	Norma	gustavoppsantos	Wed Aug 03 16:36:45 +0000 2011	45	497	Curitiba, Brasil	Games Programmer, Artist and Games enthusiast	
1056981881521164288	Mon Oct 29 18:51:32 +0000 2018	RT @ErikWemple: &gt;@AprilDRyan brings desperately needed questions to WH press briefings. She just asked @presssec about Trump's calling Gill…	1	Mon Oct 29 18:48:51 +0000 2018	240	801630367	Tbird	Alleneida	Tue Sep 04 02:04:39 +0000 2012	89	23787			
1056981881449787394	Mon Oct 29 18:51:32 +0000 2018	RT @SarahCorriher: No, CNN reporters didn't need security. I have video of @brianstelter at the Charlotte rally, next to the Trump supporte…	1	Sun Oct 28 11:15:53 +0000 2018	491	3303150538	Thomas Jon IV	SportsfanThomas	Fri May 29 19:40:38 +0000 2015	699	109243			
1056981881361780736	Mon Oct 29 18:51:32 +0000 2018	RT @DerekCressman: Former Director of National Intelligence Jim Clapper declared that Ryan and McConnell were indifferent to election inter…	1	Mon Oct 29 18:03:07 +0000 2018	905	1330296512	Barbara Zwick Olsheski 🌸	Barb_Olsheski	Fri Apr 05 23:45:35 +0000 2013	177	10302	Scranton, PA		
1056981881131098115	Mon Oct 29 18:51:32 +0000 2018	RT @mitchellvii: Trump isn't messing around on the caravan. Updates troops on border to 5000.As long as they are there, maybe they can st…	1	Mon Oct 29 16:37:04 +0000 2018	2129	17148456	Trump Landslide 2020 MAGA	gcamp4	Tue Nov 04 04:04:51 +0000 2008	40195	260630	Traveling USA	https://t.co/69kqZTsX3m  Patriot Proudly served under Ronald Reagan. Honored 2b followed by Scaramucci @scaramucci and Bill Mitchell @mitchellvii 🇺🇸🇺🇸🇺🇸	
1056981881084960770	Mon Oct 29 18:51:32 +0000 2018	@KellyScaletta I can't think of much that would be worse for Trump than accurately reporting what he says and does.	0		0	898374362	Probably Wrong	Broom_Kevin	Mon Oct 22 20:41:45 +0000 2012	1777	47820	Error Free for 0 Days	Husband. Father. Writer. Contributor at https://t.co/pv97UC1C70. Charcoal or wood, not gas. Elite ability to pick the perfect bitmoji.	
1056981881076490240	Mon Oct 29 18:51:32 +0000 2018	RT @SteveSchmidtSES: Trump has called the FREE PRESS “enemies of the people” AFTER the attempted BOMBING of CNN.  He is literally daring so…	1	Mon Oct 29 17:42:21 +0000 2018	14207	817958081808257028	C O'Rourke	CntryOfShame	Sun Jan 08 04:56:18 +0000 2017	28	3235	Nowhere Illinois		
1056981880824909824	Mon Oct 29 18:51:32 +0000 2018	RT @LVNancy: Rabbi Jeffery Myers of #TreeOfLifeSynagogue asked this AM on @CNN if #Trump is welcome to visit the site of the massacre: The…	1	Mon Oct 29 13:30:41 +0000 2018	621	2822554733	fran comings	comingsclan	Sat Oct 11 11:48:17 +0000 2014	1723	7438		Horror movie lover 🎥 💯 President Trump supporterLove the 🇺🇸 USATrump Pence 2020 😘🇺🇸😎	
1056981880711663616	Mon Oct 29 18:51:32 +0000 2018	RT @jcurtis001: @realDonaldTrump I didn't think there were any voters on earth dumber than trump supporters. Unfortunately,Brazil has sadly…	1	Mon Oct 29 18:08:53 +0000 2018	182	137474247	cocao 35/45	wendelfjv	Mon Apr 26 21:30:31 +0000 2010	660	31067	rj	pai da Laura! @vascodagama	
1056981880703201287	Mon Oct 29 18:51:32 +0000 2018	RT @w_terrence: I’m sick of @TheRevAl and his perm.  You claim me and a 100 other black people were paid to hear Trump speak at the White…	1	Sun Oct 28 19:44:08 +0000 2018	15198	139497010	Stephanie Kay Sharp❌	StephKSharp	Sun May 02 20:20:09 +0000 2010	3002	35193	Eureka Springs, AR	Published Author/Aspiring Screenwriter (#HighschoolRedemptionMovie) and Freelance Stock Photographer	
1056981880648679425	Mon Oct 29 18:51:32 +0000 2018	RT @AndrewCMcCarthy: Trump's opposition does so much more for Trump than Trump does. Amazing.	1	Mon Oct 29 16:13:09 +0000 2018	1386	106326344	Michael Sorg	mrsorg	Tue Jan 19 05:44:36 +0000 2010	298	6905	Fishers, IN	Politics and Sports. IndyCar, Colts, ND, Pacers, IU	
1056981880610873346	Mon Oct 29 18:51:32 +0000 2018	Trump Admin Returns To Correct Terminology, ILLEGAL ALIEN For Invading Foreigners #IllegalAlien #immigration… https://t.co/KwK0cBXUjh	0		1	283327937	Celestial119	chiquibon2	Sun Apr 17 02:33:53 +0000 2011	12816	67938	Westwood, CA	UCLA, Dogmom to Chiquita🐕 & Bonita 🐕   #KAG   #MAGA   Fb: Omar Navarro* Jesse Duff* Dr Gina* Charlie Kirk* Linda Suhler* Bill Mitchell* Erin Cruz*Scott Pressler	
1056981880581419008	Mon Oct 29 18:51:32 +0000 2018	RT @kstreet111: Trump complains that 'bomb stuff' is interfering with GOP 'momentum' https://t.co/3pyXSeN8Bw	1	Mon Oct 29 18:44:12 +0000 2018	2	58541926	DRNeb Vote November 6th	dredwards2810	Mon Jul 20 18:02:38 +0000 2009	2713	29880	Minnesota, USA	U Nebraska grad. VOTING IS A RIGHT NOT A PRIVILEGE. #trump supporters ARE #deplorable.  #voteblue. #fbr dems & resisters. Don't stop thinking about 2020!	
1056981880405479426	Mon Oct 29 18:51:32 +0000 2018	RT @RVAwonk: Sarah Sanders continues to draw a false equivalency between people *criticizing* Trump's attacks and Trump *attacking* his cri…	1	Mon Oct 29 18:48:27 +0000 2018	268	3027729455	Douglas Ness	Dugefreshness	Tue Feb 10 05:46:34 +0000 2015	669	10857	Florida	SSN Subvet Ashamed of the direction our country has taken #resistance #BenedictVonQuisling	
1056981880262795264	Mon Oct 29 18:51:32 +0000 2018	RT @peterdaou: I continue to find @Acosta to be one of the best mainstream journalists during the Trump/GOP era. Others include @KarenAttia…	1	Mon Oct 29 18:47:39 +0000 2018	371	822586574223405060	K Peters✌🇺🇸	kpeters4130	Fri Jan 20 23:28:17 +0000 2017	3324	88525	🇺🇸	I'm not party based and honestly don't mean to offend but have learned how to stand up for MY life& have learned opinions are like butts..everybody's got one😂✌	
1056981880086491136	Mon Oct 29 18:51:32 +0000 2018	RT @mattyglesias: Ask Sanders why Trump is lying to the public about health care.	1	Mon Oct 29 18:34:14 +0000 2018	46	52253024	Scott Lemieux	LemieuxLGM	Tue Jun 30 01:04:55 +0000 2009	9100	44509			
1056981880002830337	Mon Oct 29 18:51:32 +0000 2018	Majority Of Americans Say Their Finances Haven’t Improved Under Donald Trump https://t.co/rnhgU8ocmX	0		0	798516085796536321	James McG Barrow #FBPE #FBSI	JimmyMcCoo	Tue Nov 15 13:20:45 +0000 2016	3833	261140	Kilmarnock, Scotland	Used to be a sodjer but a'richt noo, CMT PTSD, CMFS\ME, left-wing, pro-indy, politics gen, UBI, conservation. No DM's thanks, RT not endorsement	
1056981879986028545	Mon Oct 29 18:51:32 +0000 2018	RT @C_3C_3: The Media: Republican headquarters in Florida had its windows broken by a vandal.Reality: Republican headquarters in Florida…	1	Mon Oct 29 17:51:41 +0000 2018	702	2285343274	yoursailorgirl ⭐️⭐️⭐️	denicheif	Thu Jan 16 07:32:09 +0000 2014	3204	6595	Virginia, USA	God, family, country. Navy Chief Ret. USA all the way! I LOVE our President! Your right to whine is my right to respond! #WWG1WGA.	
1056981879885316096	Mon Oct 29 18:51:32 +0000 2018	RT @RantingPhantom: KISS METHOD👇No matter what negative labels the #UnhingedLeft #PartyOfSociopaths aka #DemocratParty #LiberalMSM use to t…	1	Mon Oct 29 14:13:24 +0000 2018	187	787243415708823552	Eye in☀️the Sky 🕗	irrepressably	Sat Oct 15 10:47:11 +0000 2016	6926	27385		#MAGA #Patriot #Conservative, #Loyalty. #Veterans, #GeoPolitics, #1A #2A, #NRA #TermLimits, #Christian, #Family, #POTUS #Borders #KekPrincess #Fighting4Trump	
1056981879881129984	Mon Oct 29 18:51:32 +0000 2018	RT @cvpayne: I'm an eternal optimist but realize there is too much media/elitist animosity toward Trump to see any real healing.  I agree t…	1	Sun Oct 28 22:37:05 +0000 2018	2673	809414035238027265	Bebra Snyder	bebra_snyder	Thu Dec 15 15:05:18 +0000 2016	1361	5728	Michie, TN	Love Family, My Great Husband, Friends, Life and First and foremost is God.	
1056981879814045697	Mon Oct 29 18:51:32 +0000 2018	RT @PhilipRucker: Sarah Sanders declines to identify the news organizations or individual journalists that Trump believes are the “enemy of…	1	Mon Oct 29 18:44:37 +0000 2018	625	23983382	Sandy Hanna 🌊🌊🌊	mollymoor	Thu Mar 12 17:01:46 +0000 2009	9188	116882	Austin-El Paso, TX	Retired AT&T & DNB..Cleveland born. Product of the 60’s..CWA Chief Steward..Breast Cancer Survivor. Proudly Blocked by Dana Loesch 👏🏼 NO DMs	
1056981879679787010	Mon Oct 29 18:51:32 +0000 2018	RT @HillaryClinton: Governors set the tone and direction for their states. They’re also our last line of defense against some of the Trump…	1	Mon Oct 29 13:15:34 +0000 2018	1525	48854106	Chad Sarno	Wanderer19	Fri Jun 19 22:42:55 +0000 2009	37925	121418	San Francisco, CA, USA	One planet. We need to work together for the benefit of all. Blue wins when we make the case to Purple. And, we can! #p2 #UniteBlue #ctl #lgbt #TheResistance	
1056981879503642626	Mon Oct 29 18:51:32 +0000 2018	RT @JuddLegum: BREAKING: A civil RICO suit has been brought against The Trump Organization, Donald Trump, Donald Trump Jr., Eric Trump and…	1	Mon Oct 29 15:52:32 +0000 2018	16471	233974664	capecodcritter	capecodcritter	Tue Jan 04 15:16:01 +0000 2011	192	40124	Jensen Beach, FL	Retired geezer: gym rat, Stratocaster playin' baby boomer. Past life: USAF Viet Vet., NBC B’cast Ops, COBAL, C++, C#. Saving our estuaries, oyster aquaculture.	
1056981879344320513	Mon Oct 29 18:51:32 +0000 2018	RT @dailykos: Jewish leaders to Donald Trump: 'You are not welcome in Pittsburgh' https://t.co/o0hUTqGR41	1	Mon Oct 29 13:02:04 +0000 2018	45	761270713206444032	Texas Nana	NanaMof5	Thu Aug 04 18:40:56 +0000 2016	5100	15412	Texas, USA 🌊 DEMOCRAT	MotherGrandmotherWife I Do Not Respect TRUMP! Follows/RTs Not an endorsment. NO BOTS/PORNOGRAPHY or SCAMS I WILL BLOCK Please Vote Beto for Texas	
1056981879319027718	Mon Oct 29 18:51:32 +0000 2018	@KimTruthMatters @NoneyaBiznatch @PAdeplorable412 @AZTECAMG @BeeSting @OrwellJulia1984 @CobieKenobi… https://t.co/oZOFUypiyP	0		0	204827515	❌One Rogue Source❌	OneRogueSource	Tue Oct 19 15:12:39 +0000 2010	805	20482	Eastern Washington	def. WHATABOUTISM:  The term liberals use when they realize they have been caught in hypocrisy! #MAGA	
1056981879252021249	Mon Oct 29 18:51:32 +0000 2018	RT @Shareblue: Trump: We won't have 'peace and harmony' until I get better press coverage https://t.co/HblEb16GPJ by @EricBoehlert	1	Mon Oct 29 14:03:26 +0000 2018	92	48065747	Curtis Thayer	CURTISGWIZ	Wed Jun 17 18:43:05 +0000 2009	6206	4466	USA	Ex Republican who woke up years ago. Economist. Humanist. Patriot. Critical Thinker opposing Authoritarian Followers. 98% water. #resistance #followback #FBR	
1056981879126138881	Mon Oct 29 18:51:32 +0000 2018	RT @StillLes4Hill: Congratulations, Trump voters and GOP Congress, you're on the same side as the Nazis your fathers and grandfathers fough…	1	Mon Oct 29 18:45:06 +0000 2018	55	22645697	ChrisE 🌊 🌊 Angry Suburban Mom Who Votes Blue 🌊	chrysta10	Tue Mar 03 17:03:34 +0000 2009	8452	89944	Twilight Zone since 11/9/16	🌊 🇺🇸🌊 #ShePersisted #StillWithHer #NeverMyPresident #ProtectOurCare #CivilRights #ActOnClimate #ForThePeople #UniteBlue #FloridaResist #FBR	
1056981879029665795	Mon Oct 29 18:51:32 +0000 2018	RT @keithboykin: Trump to Republican Jewish Coalition in December 2015: You're not going to support me because I don't want your money. h…	1	Mon Oct 29 13:51:11 +0000 2018	174	472493456	wright-on it	wrightlaw1977	Tue Jan 24 00:42:43 +0000 2012	356	19370		Grandfather, Father, Husband, Morehouse Man, Lawyer/Consultant, Community Organizer and God's Servant	
1056981878668976128	Mon Oct 29 18:51:32 +0000 2018	RT @maggieNYT: Trump Persuaded Struggling People to Invest in Scams, Lawsuit Says   via ⁦@BenWeiserNYT⁩ and me https://t.co/44Gyt8YEIW	1	Mon Oct 29 16:23:34 +0000 2018	2812	898950926098104321	Sunflower-McGinnis	SusanMcginni	Sat Aug 19 16:52:57 +0000 2017	1122	15596	Idaho, USA	Grandmother, Animal and nature lover, animal advocate, vegetarian,gardener. #MeToo #Resist	
1056981878643875841	Mon Oct 29 18:51:32 +0000 2018	RT @PhilipRucker: Sarah Sanders declines to identify the news organizations or individual journalists that Trump believes are the “enemy of…	1	Mon Oct 29 18:44:37 +0000 2018	625	1646513226	Karen Arm	aartkat	Mon Aug 05 01:15:46 +0000 2013	47	201	https://www.ppowgallery.com		
1056981878643650560	Mon Oct 29 18:51:32 +0000 2018	RT @eavesdropann: #Ugh. #PaulRyan Goes on Face the Nation, Trashes GOP Under Trump for Embracing Tribal Identity Politics Like Alinsky (Vid…	1	Mon Oct 29 13:47:25 +0000 2018	331	2780416996	🇺🇸Swimfan🌻	richdiet_mel	Mon Sep 22 16:39:37 +0000 2014	7085	59811	Land O’ Lunatics	#MAGA #backtheblue #thinblueline #Trump2020	
1056981878530547712	Mon Oct 29 18:51:32 +0000 2018	RT @cher: Condolences Brazilian Brothers &amp; Sisters💔Good Men Aren’t Always Sent 2Care 4 Flock.trump Has Emboldened Hate Groups,&amp; Fans 🔥🔥Of…	1	Sun Oct 28 22:58:08 +0000 2018	9953	1182953690	Antonio G Natolo	AntonioGNatolo	Fri Feb 15 15:24:26 +0000 2013	464	20129	Ciudad Autónoma de Buenos Aire	argentino. prof. de historia y de italiano. K. soltero. gay. ateo. en crisis existencial permanente...bah! insufrible!	
1056981878438158336	Mon Oct 29 18:51:32 +0000 2018	RT @TheOnion: Trump Slams Worldwide Jewish Conspiracy For Not Doing More To Prevent Synagogue Shooting https://t.co/goYUvqFFD3 https://t.co…	1	Mon Oct 29 18:50:05 +0000 2018	701	337441698	Chezy	terrordroma	Mon Jul 18 01:31:15 +0000 2011	88	14861	Los Angeles, CA	Sri Lankan immigrant. Animal lover. Birder. LA Kings fan. Serial retweeter. Yes, I realize that this sounds very bot-like.	
1056981878324903936	Mon Oct 29 18:51:32 +0000 2018	RT @CheriJacobus: In trump country, older voters are hoping that Democrats win back Congress in order to protect their social security. @…	1	Mon Oct 29 18:45:25 +0000 2018	16	3038315616	Belinda Arge	arge_belinda	Mon Feb 23 17:48:54 +0000 2015	398	9190	Manhattan Beach CA 		
1056981878291423234	Mon Oct 29 18:51:32 +0000 2018	RT @DrDenaGrayson: 🤬.@PressSec Sanders downplays Trump calling press enemy of the people even as @CNN gets #bombs: The president is not…	1	Mon Oct 29 18:51:13 +0000 2018	828	825834550488088576	POP Goes the Weasel	PatrioticKK	Sun Jan 29 22:34:34 +0000 2017	286	24697	Colorado, USA	Deeply concerned about the direction the administration is taking. We must join together in solidarity to support real American values.	
1056981878261997568	Mon Oct 29 18:51:32 +0000 2018	RT @krassenstein: This week &amp; last week 3 Bombs were mailed to CNN by a rabid Trump supporter4 Weeks ago Journalist Jamal Khashoggi was m…	1	Mon Oct 29 18:01:00 +0000 2018	1550	110593206	Imagine...	SpeediMart	Tue Feb 02 02:55:51 +0000 2010	3095	17792		#TheResistance - Why can’t everyone see the emperor has no clothes. Pro:Farm Workers,Dreamers, DACA,Planned Parenthood.   Believer in Hillary. John&Yoko=Love	
1056981878123548672	Mon Oct 29 18:51:32 +0000 2018	@MonikaBauerlein @markfollman And yet the Sunday shows still were pushing their toxic bothsidism.  Blaming the syna… https://t.co/lLVBTUBSSE	0		0	192579310	la tafiole sucree	latafiolesucree	Sun Sep 19 15:25:11 +0000 2010	34	10242			
1056981878098587648	Mon Oct 29 18:51:32 +0000 2018	@awzurcher Stop splitting hairs you are part of the problem. Do you have any idea what people like you are doing? Y… https://t.co/RalRaYrzL1	0		0	747185252746002432	Lance MIller	norris1987uk	Sun Jun 26 21:50:21 +0000 2016	43	1203		I set this up so I can say some nice things to people I like, and some less nice things to those I don't....no offence intended, unless explicitly stated.	
1056981877913980928	Mon Oct 29 18:51:32 +0000 2018	RT @BetteMidler: No POTUS has ever had a network to himself the way #Trump has Fox. This is solely  #RupertMurdoch's doing. He doesn't give…	1	Mon Oct 29 02:07:43 +0000 2018	12200	332472292	➕marianne r reynolds➕	gardengirlove	Sat Jul 09 21:38:43 +0000 2011	2549	53387	La Grange Park, IL	Wife, mom, sister of #CPD Sergeant, liberal democrat, progressive, #LGBTQ🏳️‍🌈ally. Born/raised in #Chicago #CollegeForAll #MedicareForAll #GunReformlNow #ITMFA	
1056981877792403456	Mon Oct 29 18:51:32 +0000 2018	RT @CBSNews: President Trump and the first lady will travel to Pennsylvania tomorrow, @PressSec says https://t.co/4H2ySFbTVa https://t.co/h…	1	Mon Oct 29 18:43:21 +0000 2018	30	834672494	Jean M. O'Brien	Oldlady12345	Thu Sep 20 03:25:51 +0000 2012	5398	1690622	Fitchburg, WI	Just an Old lady on a farm, Wife, Mother, & American	
1056981877687410688	Mon Oct 29 18:51:32 +0000 2018	RT @mitchellvii: TRUMP BACK TO 50%  43% HAPPY WITH DIRECT OF COUNTRY - UNDER OBAMA WAS 28% - Daily Presidential Tracking Poll - Rasmussen R…	1	Mon Oct 29 17:18:22 +0000 2018	880	742033355202428929	Waterboy 981	981Waterboy	Sun Jun 12 16:38:33 +0000 2016	454	26785	People's Republic Of Californi	Clinging to my guns guitars and Bible wish I could play better	
1056981877679054851	Mon Oct 29 18:51:32 +0000 2018	RT @SteveSchmidtSES: Trump has called the FREE PRESS “enemies of the people” AFTER the attempted BOMBING of CNN.  He is literally daring so…	1	Mon Oct 29 17:42:21 +0000 2018	14207	623805899	kate acosta	kateacosta5	Sun Jul 01 14:47:43 +0000 2012	1941	178587	California, USA	# The Resistance. #ThisIsDemocracy #ResistanceDemocracy #StrongerTogether Cal Alum Boomer Multiethnic Politically Active No Lists	
1056981877460996096	Mon Oct 29 18:51:32 +0000 2018	RT @JackPosobiec: Tree of Life Rabbi: The President of the United States is always welcome. I am a citizen, he is my president. He is alwa…	1	Mon Oct 29 18:24:42 +0000 2018	243	1001454393206636550	Conservative USA 🇺🇸🇺🇸🇺🇸	ConservativeUS2	Tue May 29 13:25:08 +0000 2018	468	7835	Owensboro, KY	Conservative, Comedy, Exposing fraudulent Liberals, Trolling Fake News CNN, Liberalism is a disease....MAGA	
